task,variant,step,loss_mean
SWAP,Q!=K=V,742,0.00194
SWAP,Q!=K=V,743,0.00192
SWAP,Q!=K=V,744,0.00192
SWAP,Q!=K=V,745,0.00196
SWAP,Q!=K=V,746,0.00193
SWAP,Q!=K=V,747,0.00189
SWAP,Q!=K=V,748,0.00194
SWAP,Q!=K=V,749,0.00197
SWAP,Q!=K=V,750,0.00194
SWAP,Q!=K=V,751,0.00193
SWAP,Q!=K=V,752,0.00194
SWAP,Q!=K=V,753,0.00193
SWAP,Q!=K=V,754,0.00187
SWAP,Q!=K=V,755,0.00194
SWAP,Q!=K=V,756,0.00187
SWAP,Q!=K=V,757,0.00187
SWAP,Q!=K=V,758,0.00192
SWAP,Q!=K=V,759,0.00191
SWAP,Q!=K=V,760,0.00195
SWAP,Q!=K=V,761,0.00189
SWAP,Q!=K=V,762,0.00192
SWAP,Q!=K=V,763,0.00192
SWAP,Q!=K=V,764,0.00191
SWAP,Q!=K=V,765,0.00191
SWAP,Q!=K=V,766,0.00191
SWAP,Q!=K=V,767,0.00190
SWAP,Q!=K=V,768,0.00189
SWAP,Q!=K=V,769,0.00188
SWAP,Q!=K=V,770,0.00187
SWAP,Q!=K=V,771,0.00194
SWAP,Q!=K=V,772,0.00188
SWAP,Q!=K=V,773,0.00193
SWAP,Q!=K=V,774,0.00190
SWAP,Q!=K=V,775,0.00190
SWAP,Q!=K=V,776,0.00191
SWAP,Q!=K=V,777,0.00193
SWAP,Q!=K=V,778,0.00187
SWAP,Q!=K=V,779,0.00188
SWAP,Q!=K=V,780,0.00189
SWAP,Q!=K=V,781,0.00191
SWAP,Q!=K=V,782,0.00194
SWAP,Q!=K=V,783,0.00186
SWAP,Q!=K=V,784,0.00193
SWAP,Q!=K=V,785,0.00194
SWAP,Q!=K=V,786,0.00190
SWAP,Q!=K=V,787,0.00186
SWAP,Q!=K=V,788,0.00189
SWAP,Q!=K=V,789,0.00193
SWAP,Q=K=V,0,2.44836
SWAP,Q=K=V,1,2.44931
SWAP,Q=K=V,2,2.44977
SWAP,Q=K=V,3,2.44131
SWAP,Q=K=V,4,2.43442
SWAP,Q=K=V,5,2.43583
SWAP,Q=K=V,6,2.42981
SWAP,Q=K=V,7,2.42505
SWAP,Q=K=V,8,2.41867
SWAP,Q=K=V,9,2.41016
SWAP,Q=K=V,10,2.40307
SWAP,Q=K=V,11,2.39304
SWAP,Q=K=V,12,2.39264
SWAP,Q=K=V,13,2.39228
SWAP,Q=K=V,14,2.38694
SWAP,Q=K=V,15,2.37377
SWAP,Q=K=V,16,2.37326
SWAP,Q=K=V,17,2.36236
SWAP,Q=K=V,18,2.36278
SWAP,Q=K=V,19,2.35769
SWAP,Q=K=V,20,2.35471
SWAP,Q=K=V,21,2.34579
SWAP,Q=K=V,22,2.34476
SWAP,Q=K=V,23,2.33689
SWAP,Q=K=V,24,2.33534
SWAP,Q=K=V,25,2.33127
SWAP,Q=K=V,26,2.32591
SWAP,Q=K=V,27,2.32472
SWAP,Q=K=V,28,2.32319
SWAP,Q=K=V,29,2.31779
SWAP,Q=K=V,30,2.31834
SWAP,Q=K=V,31,2.31523
SWAP,Q=K=V,32,2.31656
SWAP,Q=K=V,33,2.31293
SWAP,Q=K=V,34,2.31296
SWAP,Q=K=V,35,2.31003
SWAP,Q=K=V,36,2.30998
SWAP,Q=K=V,37,2.31093
SWAP,Q=K=V,38,2.30896
SWAP,Q=K=V,39,2.30976
SWAP,Q=K=V,40,2.30583
SWAP,Q=K=V,41,2.30771
SWAP,Q=K=V,42,2.30715
SWAP,Q=K=V,43,2.30684
SWAP,Q=K=V,44,2.30663
SWAP,Q=K=V,45,2.30628
SWAP,Q=K=V,46,2.30534
SWAP,Q=K=V,47,2.30614
SWAP,Q=K=V,48,2.30533
SWAP,Q=K=V,49,2.30550
SWAP,Q=K=V,50,2.30564
SWAP,Q=K=V,51,2.30448
SWAP,Q=K=V,52,2.30435
SWAP,Q=K=V,53,2.30479
SWAP,Q=K=V,54,2.30483
SWAP,Q=K=V,55,2.30353
SWAP,Q=K=V,56,2.30455
SWAP,Q=K=V,57,2.30494
SWAP,Q=K=V,58,2.30494
SWAP,Q=K=V,59,2.30413
SWAP,Q=K=V,60,2.30388
SWAP,Q=K=V,61,2.30448
SWAP,Q=K=V,62,2.30404
SWAP,Q=K=V,63,2.30380
SWAP,Q=K=V,64,2.30415
SWAP,Q=K=V,65,2.30303
SWAP,Q=K=V,66,2.30303
SWAP,Q=K=V,67,2.30337
SWAP,Q=K=V,68,2.30331
SWAP,Q=K=V,69,2.30335
SWAP,Q=K=V,70,2.30310
SWAP,Q=K=V,71,2.30407
SWAP,Q=K=V,72,2.30327
SWAP,Q=K=V,73,2.30338
SWAP,Q=K=V,74,2.30321
SWAP,Q=K=V,75,2.30283
SWAP,Q=K=V,76,2.30447
SWAP,Q=K=V,77,2.30329
SWAP,Q=K=V,78,2.30229
SWAP,Q=K=V,79,2.30292
SWAP,Q=K=V,80,2.30341
SWAP,Q=K=V,81,2.30291
SWAP,Q=K=V,82,2.30358
SWAP,Q=K=V,83,2.30332
SWAP,Q=K=V,84,2.30236
SWAP,Q=K=V,85,2.30235
SWAP,Q=K=V,86,2.30320
SWAP,Q=K=V,87,2.30263
SWAP,Q=K=V,88,2.30317
SWAP,Q=K=V,89,2.30239
SWAP,Q=K=V,90,2.30255
SWAP,Q=K=V,91,2.30267
SWAP,Q=K=V,92,2.30196
SWAP,Q=K=V,93,2.30176
SWAP,Q=K=V,94,2.30208
SWAP,Q=K=V,95,2.30286
SWAP,Q=K=V,96,2.30241
SWAP,Q=K=V,97,2.30231
SWAP,Q=K=V,98,2.30203
SWAP,Q=K=V,99,2.30218
SWAP,Q=K=V,100,2.30234
SWAP,Q=K=V,101,2.30208
SWAP,Q=K=V,102,2.30208
SWAP,Q=K=V,103,2.30185
SWAP,Q=K=V,104,2.30184
SWAP,Q=K=V,105,2.30199
SWAP,Q=K=V,106,2.30307
SWAP,Q=K=V,107,2.30211
SWAP,Q=K=V,108,2.30216
SWAP,Q=K=V,109,2.30157
SWAP,Q=K=V,110,2.30202
SWAP,Q=K=V,111,2.30163
SWAP,Q=K=V,112,2.30159
SWAP,Q=K=V,113,2.30200
SWAP,Q=K=V,114,2.30198
SWAP,Q=K=V,115,2.30183
SWAP,Q=K=V,116,2.30084
SWAP,Q=K=V,117,2.30198
SWAP,Q=K=V,118,2.30151
SWAP,Q=K=V,119,2.30117
SWAP,Q=K=V,120,2.30147
SWAP,Q=K=V,121,2.30117
SWAP,Q=K=V,122,2.30131
SWAP,Q=K=V,123,2.30165
SWAP,Q=K=V,124,2.30081
SWAP,Q=K=V,125,2.30176
SWAP,Q=K=V,126,2.30118
SWAP,Q=K=V,127,2.30089
SWAP,Q=K=V,128,2.30072
SWAP,Q=K=V,129,2.30016
SWAP,Q=K=V,130,2.30130
SWAP,Q=K=V,131,2.30068
SWAP,Q=K=V,132,2.30054
SWAP,Q=K=V,133,2.30056
SWAP,Q=K=V,134,2.30049
SWAP,Q=K=V,135,2.29978
SWAP,Q=K=V,136,2.29999
SWAP,Q=K=V,137,2.29973
SWAP,Q=K=V,138,2.30010
SWAP,Q=K=V,139,2.29911
SWAP,Q=K=V,140,2.29932
SWAP,Q=K=V,141,2.29883
SWAP,Q=K=V,142,2.29883
SWAP,Q=K=V,143,2.29845
SWAP,Q=K=V,144,2.29831
SWAP,Q=K=V,145,2.29833
SWAP,Q=K=V,146,2.29783
SWAP,Q=K=V,147,2.29768
SWAP,Q=K=V,148,2.29641
SWAP,Q=K=V,149,2.29657
SWAP,Q=K=V,150,2.29627
SWAP,Q=K=V,151,2.29613
SWAP,Q=K=V,152,2.29619
SWAP,Q=K=V,153,2.29514
SWAP,Q=K=V,154,2.29503
SWAP,Q=K=V,155,2.29492
SWAP,Q=K=V,156,2.29343
SWAP,Q=K=V,157,2.29118
SWAP,Q=K=V,158,2.29174
SWAP,Q=K=V,159,2.29213
SWAP,Q=K=V,160,2.29120
SWAP,Q=K=V,161,2.28982
SWAP,Q=K=V,162,2.28981
SWAP,Q=K=V,163,2.28827
SWAP,Q=K=V,164,2.28956
SWAP,Q=K=V,165,2.28582
SWAP,Q=K=V,166,2.28521
SWAP,Q=K=V,167,2.28298
SWAP,Q=K=V,168,2.28185
SWAP,Q=K=V,169,2.28120
SWAP,Q=K=V,170,2.27905
SWAP,Q=K=V,171,2.27851
SWAP,Q=K=V,172,2.27683
SWAP,Q=K=V,173,2.27536
SWAP,Q=K=V,174,2.27081
SWAP,Q=K=V,175,2.27091
SWAP,Q=K=V,176,2.26750
SWAP,Q=K=V,177,2.26463
SWAP,Q=K=V,178,2.26099
SWAP,Q=K=V,179,2.25744
SWAP,Q=K=V,180,2.25537
SWAP,Q=K=V,181,2.25132
SWAP,Q=K=V,182,2.24780
SWAP,Q=K=V,183,2.24202
SWAP,Q=K=V,184,2.23560
SWAP,Q=K=V,185,2.23247
SWAP,Q=K=V,186,2.22683
SWAP,Q=K=V,187,2.21786
SWAP,Q=K=V,188,2.21665
SWAP,Q=K=V,189,2.21252
SWAP,Q=K=V,190,2.19784
SWAP,Q=K=V,191,2.19534
SWAP,Q=K=V,192,2.18807
SWAP,Q=K=V,193,2.17358
SWAP,Q=K=V,194,2.16720
SWAP,Q=K=V,195,2.15720
SWAP,Q=K=V,196,2.14426
SWAP,Q=K=V,197,2.13127
SWAP,Q=K=V,198,2.11673
SWAP,Q=K=V,199,2.10943
SWAP,Q=K=V,200,2.08895
SWAP,Q=K=V,201,2.07514
SWAP,Q=K=V,202,2.05657
SWAP,Q=K=V,203,2.04092
SWAP,Q=K=V,204,2.02637
SWAP,Q=K=V,205,2.00843
SWAP,Q=K=V,206,1.99182
SWAP,Q=K=V,207,1.96759
SWAP,Q=K=V,208,1.94554
SWAP,Q=K=V,209,1.93569
SWAP,Q=K=V,210,1.91856
SWAP,Q=K=V,211,1.88708
SWAP,Q=K=V,212,1.86368
SWAP,Q=K=V,213,1.83867
SWAP,Q=K=V,214,1.81863
SWAP,Q=K=V,215,1.79170
SWAP,Q=K=V,216,1.76777
SWAP,Q=K=V,217,1.74886
SWAP,Q=K=V,218,1.72415
SWAP,Q=K=V,219,1.70036
SWAP,Q=K=V,220,1.66435
SWAP,Q=K=V,221,1.64146
SWAP,Q=K=V,222,1.64008
SWAP,Q=K=V,223,1.59393
SWAP,Q=K=V,224,1.58119
SWAP,Q=K=V,225,1.53906
SWAP,Q=K=V,226,1.52342
SWAP,Q=K=V,227,1.49783
SWAP,Q=K=V,228,1.46746
SWAP,Q=K=V,229,1.45437
SWAP,Q=K=V,230,1.41914
SWAP,Q=K=V,231,1.39877
SWAP,Q=K=V,232,1.36576
SWAP,Q=K=V,233,1.35636
SWAP,Q=K=V,234,1.32779
SWAP,Q=K=V,235,1.30518
SWAP,Q=K=V,236,1.26675
SWAP,Q=K=V,237,1.27753
SWAP,Q=K=V,238,1.24206
SWAP,Q=K=V,239,1.23010
SWAP,Q=K=V,240,1.20472
SWAP,Q=K=V,241,1.18357
SWAP,Q=K=V,242,1.16482
SWAP,Q=K=V,243,1.14859
SWAP,Q=K=V,244,1.12826
SWAP,Q=K=V,245,1.11614
SWAP,Q=K=V,246,1.09210
SWAP,Q=K=V,247,1.08203
SWAP,Q=K=V,248,1.06122
SWAP,Q=K=V,249,1.04477
SWAP,Q=K=V,250,1.03174
SWAP,Q=K=V,251,1.01476
SWAP,Q=K=V,252,1.00332
SWAP,Q=K=V,253,0.99009
SWAP,Q=K=V,254,0.97521
SWAP,Q=K=V,255,0.96675
SWAP,Q=K=V,256,0.95175
SWAP,Q=K=V,257,0.93680
SWAP,Q=K=V,258,0.92503
SWAP,Q=K=V,259,0.91660
SWAP,Q=K=V,260,0.90207
SWAP,Q=K=V,261,0.88969
SWAP,Q=K=V,262,0.88234
SWAP,Q=K=V,263,0.86955
SWAP,Q=K=V,264,0.85983
SWAP,Q=K=V,265,0.85110
SWAP,Q=K=V,266,0.84365
SWAP,Q=K=V,267,0.83084
SWAP,Q=K=V,268,0.82588
SWAP,Q=K=V,269,0.81705
SWAP,Q=K=V,270,0.80957
SWAP,Q=K=V,271,0.79961
SWAP,Q=K=V,272,0.79233
SWAP,Q=K=V,273,0.78641
SWAP,Q=K=V,274,0.77659
SWAP,Q=K=V,275,0.76514
SWAP,Q=K=V,276,0.75479
SWAP,Q=K=V,277,0.74900
SWAP,Q=K=V,278,0.73481
SWAP,Q=K=V,279,0.72678
SWAP,Q=K=V,280,0.72060
SWAP,Q=K=V,281,0.70637
SWAP,Q=K=V,282,0.70177
SWAP,Q=K=V,283,0.69453
SWAP,Q=K=V,284,0.67200
SWAP,Q=K=V,285,0.67047
SWAP,Q=K=V,286,0.65588
SWAP,Q=K=V,287,0.64867
SWAP,Q=K=V,288,0.63373
SWAP,Q=K=V,289,0.62534
SWAP,Q=K=V,290,0.61106
SWAP,Q=K=V,291,0.59760
SWAP,Q=K=V,292,0.59168
SWAP,Q=K=V,293,0.57109
SWAP,Q=K=V,294,0.56936
SWAP,Q=K=V,295,0.55021
SWAP,Q=K=V,296,0.54362
SWAP,Q=K=V,297,0.53091
SWAP,Q=K=V,298,0.51174
SWAP,Q=K=V,299,0.50284
SWAP,Q=K=V,300,0.48950
SWAP,Q=K=V,301,0.47747
SWAP,Q=K=V,302,0.46629
SWAP,Q=K=V,303,0.45185
SWAP,Q=K=V,304,0.44239
SWAP,Q=K=V,305,0.43090
SWAP,Q=K=V,306,0.42354
SWAP,Q=K=V,307,0.41143
SWAP,Q=K=V,308,0.39563
SWAP,Q=K=V,309,0.39954
SWAP,Q=K=V,310,0.39173
SWAP,Q=K=V,311,0.37015
SWAP,Q=K=V,312,0.35939
SWAP,Q=K=V,313,0.35775
SWAP,Q=K=V,314,0.33974
SWAP,Q=K=V,315,0.34285
SWAP,Q=K=V,316,0.33260
SWAP,Q=K=V,317,0.31777
SWAP,Q=K=V,318,0.32202
SWAP,Q=K=V,319,0.29976
SWAP,Q=K=V,320,0.29475
SWAP,Q=K=V,321,0.28745
SWAP,Q=K=V,322,0.27671
SWAP,Q=K=V,323,0.27631
SWAP,Q=K=V,324,0.25662
SWAP,Q=K=V,325,0.25531
SWAP,Q=K=V,326,0.24306
SWAP,Q=K=V,327,0.23622
SWAP,Q=K=V,328,0.22681
SWAP,Q=K=V,329,0.22094
SWAP,Q=K=V,330,0.21041
SWAP,Q=K=V,331,0.20711
SWAP,Q=K=V,332,0.20346
SWAP,Q=K=V,333,0.19202
SWAP,Q=K=V,334,0.18736
SWAP,Q=K=V,335,0.17507
SWAP,Q=K=V,336,0.17342
SWAP,Q=K=V,337,0.16662
SWAP,Q=K=V,338,0.16354
SWAP,Q=K=V,339,0.15811
SWAP,Q=K=V,340,0.15151
SWAP,Q=K=V,341,0.14646
SWAP,Q=K=V,342,0.13913
SWAP,Q=K=V,343,0.13574
SWAP,Q=K=V,344,0.13073
SWAP,Q=K=V,345,0.12769
SWAP,Q=K=V,346,0.12532
SWAP,Q=K=V,347,0.11977
SWAP,Q=K=V,348,0.11647
SWAP,Q=K=V,349,0.11165
SWAP,Q=K=V,350,0.11118
SWAP,Q=K=V,351,0.10506
SWAP,Q=K=V,352,0.10508
SWAP,Q=K=V,353,0.09960
SWAP,Q=K=V,354,0.09738
SWAP,Q=K=V,355,0.09344
SWAP,Q=K=V,356,0.09299
SWAP,Q=K=V,357,0.09112
SWAP,Q=K=V,358,0.08791
SWAP,Q=K=V,359,0.08695
SWAP,Q=K=V,360,0.08705
SWAP,Q=K=V,361,0.08597
SWAP,Q=K=V,362,0.08386
SWAP,Q=K=V,363,0.08383
SWAP,Q=K=V,364,0.08322
SWAP,Q=K=V,365,0.08125
SWAP,Q=K=V,366,0.08109
SWAP,Q=K=V,367,0.07969
SWAP,Q=K=V,368,0.07925
SWAP,Q=K=V,369,0.07878
SWAP,Q=K=V,370,0.07701
SWAP,Q=K=V,371,0.07634
SWAP,Q=K=V,372,0.07497
SWAP,Q=K=V,373,0.07592
SWAP,Q=K=V,374,0.07570
SWAP,Q=K=V,375,0.07262
SWAP,Q=K=V,376,0.07238
SWAP,Q=K=V,377,0.07285
SWAP,Q=K=V,378,0.07067
SWAP,Q=K=V,379,0.07134
SWAP,Q=K=V,380,0.07102
SWAP,Q=K=V,381,0.07085
SWAP,Q=K=V,382,0.07136
SWAP,Q=K=V,383,0.07070
SWAP,Q=K=V,384,0.07009
SWAP,Q=K=V,385,0.06918
SWAP,Q=K=V,386,0.06755
SWAP,Q=K=V,387,0.06852
SWAP,Q=K=V,388,0.06704
SWAP,Q=K=V,389,0.06855
SWAP,Q=K=V,390,0.06723
SWAP,Q=K=V,391,0.06630
SWAP,Q=K=V,392,0.06695
SWAP,Q=K=V,393,0.06673
SWAP,Q=K=V,394,0.06779
SWAP,Q=K=V,395,0.06641
SWAP,Q=K=V,396,0.06608
SWAP,Q=K=V,397,0.06485
SWAP,Q=K=V,398,0.06628
SWAP,Q=K=V,399,0.06684
SWAP,Q=K=V,400,0.06283
SWAP,Q=K=V,401,0.06571
SWAP,Q=K=V,402,0.06360
SWAP,Q=K=V,403,0.06373
SWAP,Q=K=V,404,0.06322
SWAP,Q=K=V,405,0.06262
SWAP,Q=K=V,406,0.06225
SWAP,Q=K=V,407,0.06261
SWAP,Q=K=V,408,0.06195
SWAP,Q=K=V,409,0.06123
SWAP,Q=K=V,410,0.06069
SWAP,Q=K=V,411,0.06110
SWAP,Q=K=V,412,0.06094
SWAP,Q=K=V,413,0.06053
SWAP,Q=K=V,414,0.06126
SWAP,Q=K=V,415,0.06076
SWAP,Q=K=V,416,0.06197
SWAP,Q=K=V,417,0.05898
SWAP,Q=K=V,418,0.06010
SWAP,Q=K=V,419,0.05852
SWAP,Q=K=V,420,0.05746
SWAP,Q=K=V,421,0.05875
SWAP,Q=K=V,422,0.05891
SWAP,Q=K=V,423,0.05839
SWAP,Q=K=V,424,0.05795
SWAP,Q=K=V,425,0.05834
SWAP,Q=K=V,426,0.05724
SWAP,Q=K=V,427,0.05589
SWAP,Q=K=V,428,0.05740
SWAP,Q=K=V,429,0.05633
SWAP,Q=K=V,430,0.05453
SWAP,Q=K=V,431,0.05453
SWAP,Q=K=V,432,0.05475
SWAP,Q=K=V,433,0.05474
SWAP,Q=K=V,434,0.05497
SWAP,Q=K=V,435,0.05258
SWAP,Q=K=V,436,0.05246
SWAP,Q=K=V,437,0.05163
SWAP,Q=K=V,438,0.05255
SWAP,Q=K=V,439,0.05190
SWAP,Q=K=V,440,0.05126
SWAP,Q=K=V,441,0.05153
SWAP,Q=K=V,442,0.05245
SWAP,Q=K=V,443,0.05086
SWAP,Q=K=V,444,0.05149
SWAP,Q=K=V,445,0.04980
SWAP,Q=K=V,446,0.04891
SWAP,Q=K=V,447,0.04897
SWAP,Q=K=V,448,0.04875
SWAP,Q=K=V,449,0.04798
SWAP,Q=K=V,450,0.04686
SWAP,Q=K=V,451,0.04890
SWAP,Q=K=V,452,0.04492
SWAP,Q=K=V,453,0.04615
SWAP,Q=K=V,454,0.04677
SWAP,Q=K=V,455,0.04537
SWAP,Q=K=V,456,0.04594
SWAP,Q=K=V,457,0.04510
SWAP,Q=K=V,458,0.04534
SWAP,Q=K=V,459,0.04451
SWAP,Q=K=V,460,0.04276
SWAP,Q=K=V,461,0.04270
SWAP,Q=K=V,462,0.04259
SWAP,Q=K=V,463,0.04091
SWAP,Q=K=V,464,0.04238
SWAP,Q=K=V,465,0.04175
SWAP,Q=K=V,466,0.04119
SWAP,Q=K=V,467,0.04072
SWAP,Q=K=V,468,0.03872
SWAP,Q=K=V,469,0.03931
SWAP,Q=K=V,470,0.03835
SWAP,Q=K=V,471,0.03883
SWAP,Q=K=V,472,0.03804
SWAP,Q=K=V,473,0.03495
SWAP,Q=K=V,474,0.03627
SWAP,Q=K=V,475,0.03651
SWAP,Q=K=V,476,0.03645
SWAP,Q=K=V,477,0.03485
SWAP,Q=K=V,478,0.03542
SWAP,Q=K=V,479,0.03441
SWAP,Q=K=V,480,0.03492
SWAP,Q=K=V,481,0.03426
SWAP,Q=K=V,482,0.03422
SWAP,Q=K=V,483,0.03243
SWAP,Q=K=V,484,0.03387
SWAP,Q=K=V,485,0.03257
SWAP,Q=K=V,486,0.03243
SWAP,Q=K=V,487,0.03244
SWAP,Q=K=V,488,0.03255
SWAP,Q=K=V,489,0.03188
SWAP,Q=K=V,490,0.03133
SWAP,Q=K=V,491,0.03112
SWAP,Q=K=V,492,0.03174
SWAP,Q=K=V,493,0.03081
SWAP,Q=K=V,494,0.03137
SWAP,Q=K=V,495,0.03132
SWAP,Q=K=V,496,0.03113
SWAP,Q=K=V,497,0.03098
SWAP,Q=K=V,498,0.03055
SWAP,Q=K=V,499,0.02962
SWAP,Q=K=V,500,0.03004
SWAP,Q=K=V,501,0.03147
SWAP,Q=K=V,502,0.02983
SWAP,Q=K=V,503,0.02970
SWAP,Q=K=V,504,0.02964
SWAP,Q=K=V,505,0.02967
SWAP,Q=K=V,506,0.02934
SWAP,Q=K=V,507,0.02942
SWAP,Q=K=V,508,0.02890
SWAP,Q=K=V,509,0.02940
SWAP,Q=K=V,510,0.02948
SWAP,Q=K=V,511,0.02902
SWAP,Q=K=V,512,0.02915
SWAP,Q=K=V,513,0.02904
SWAP,Q=K=V,514,0.02885
SWAP,Q=K=V,515,0.02882
SWAP,Q=K=V,516,0.02914
SWAP,Q=K=V,517,0.02874
SWAP,Q=K=V,518,0.02834
SWAP,Q=K=V,519,0.02852
SWAP,Q=K=V,520,0.02912
SWAP,Q=K=V,521,0.02796
SWAP,Q=K=V,522,0.02876
SWAP,Q=K=V,523,0.02785
SWAP,Q=K=V,524,0.02772
SWAP,Q=K=V,525,0.02844
SWAP,Q=K=V,526,0.02785
SWAP,Q=K=V,527,0.02819
SWAP,Q=K=V,528,0.02783
SWAP,Q=K=V,529,0.02795
SWAP,Q=K=V,530,0.02756
SWAP,Q=K=V,531,0.02812
SWAP,Q=K=V,532,0.02765
SWAP,Q=K=V,533,0.02772
SWAP,Q=K=V,534,0.02704
SWAP,Q=K=V,535,0.02733
SWAP,Q=K=V,536,0.02720
SWAP,Q=K=V,537,0.02726
SWAP,Q=K=V,538,0.02687
SWAP,Q=K=V,539,0.02753
SWAP,Q=K=V,540,0.02618
SWAP,Q=K=V,541,0.02692
SWAP,Q=K=V,542,0.02726
SWAP,Q=K=V,543,0.02700
SWAP,Q=K=V,544,0.02689
SWAP,Q=K=V,545,0.02747
SWAP,Q=K=V,546,0.02636
SWAP,Q=K=V,547,0.02695
SWAP,Q=K=V,548,0.02684
SWAP,Q=K=V,549,0.02667
SWAP,Q=K=V,550,0.02694
SWAP,Q=K=V,551,0.02626
SWAP,Q=K=V,552,0.02529
SWAP,Q=K=V,553,0.02686
SWAP,Q=K=V,554,0.02617
SWAP,Q=K=V,555,0.02575
SWAP,Q=K=V,556,0.02672
SWAP,Q=K=V,557,0.02591
SWAP,Q=K=V,558,0.02600
SWAP,Q=K=V,559,0.02600
SWAP,Q=K=V,560,0.02620
SWAP,Q=K=V,561,0.02626
SWAP,Q=K=V,562,0.02565
SWAP,Q=K=V,563,0.02536
SWAP,Q=K=V,564,0.02604
SWAP,Q=K=V,565,0.02642
SWAP,Q=K=V,566,0.02636
SWAP,Q=K=V,567,0.02615
SWAP,Q=K=V,568,0.02634
SWAP,Q=K=V,569,0.02527
SWAP,Q=K=V,570,0.02563
SWAP,Q=K=V,571,0.02548
SWAP,Q=K=V,572,0.02530
SWAP,Q=K=V,573,0.02487
SWAP,Q=K=V,574,0.02571
SWAP,Q=K=V,575,0.02523
SWAP,Q=K=V,576,0.02521
SWAP,Q=K=V,577,0.02491
SWAP,Q=K=V,578,0.02497
SWAP,Q=K=V,579,0.02517
SWAP,Q=K=V,580,0.02486
SWAP,Q=K=V,581,0.02440
SWAP,Q=K=V,582,0.02478
SWAP,Q=K=V,583,0.02459
SWAP,Q=K=V,584,0.02421
SWAP,Q=K=V,585,0.02488
SWAP,Q=K=V,586,0.02484
SWAP,Q=K=V,587,0.02452
SWAP,Q=K=V,588,0.02438
SWAP,Q=K=V,589,0.02431
SWAP,Q=K=V,590,0.02482
SWAP,Q=K=V,591,0.02425
SWAP,Q=K=V,592,0.02385
SWAP,Q=K=V,593,0.02440
SWAP,Q=K=V,594,0.02446
SWAP,Q=K=V,595,0.02417
SWAP,Q=K=V,596,0.02389
SWAP,Q=K=V,597,0.02441
SWAP,Q=K=V,598,0.02382
SWAP,Q=K=V,599,0.02452
SWAP,Q=K=V,600,0.02404
SWAP,Q=K=V,601,0.02377
SWAP,Q=K=V,602,0.02391
SWAP,Q=K=V,603,0.02437
SWAP,Q=K=V,604,0.02374
SWAP,Q=K=V,605,0.02331
SWAP,Q=K=V,606,0.02344
SWAP,Q=K=V,607,0.02316
SWAP,Q=K=V,608,0.02320
SWAP,Q=K=V,609,0.02337
SWAP,Q=K=V,610,0.02268
SWAP,Q=K=V,611,0.02278
SWAP,Q=K=V,612,0.02329
SWAP,Q=K=V,613,0.02281
SWAP,Q=K=V,614,0.02318
SWAP,Q=K=V,615,0.02308
SWAP,Q=K=V,616,0.02337
SWAP,Q=K=V,617,0.02296
SWAP,Q=K=V,618,0.02264
SWAP,Q=K=V,619,0.02203
SWAP,Q=K=V,620,0.02259
SWAP,Q=K=V,621,0.02275
SWAP,Q=K=V,622,0.02260
SWAP,Q=K=V,623,0.02256
SWAP,Q=K=V,624,0.02152
SWAP,Q=K=V,625,0.02311
SWAP,Q=K=V,626,0.02274
SWAP,Q=K=V,627,0.02182
SWAP,Q=K=V,628,0.02137
SWAP,Q=K=V,629,0.02195
SWAP,Q=K=V,630,0.02200
SWAP,Q=K=V,631,0.02169
SWAP,Q=K=V,632,0.02239
SWAP,Q=K=V,633,0.02192
SWAP,Q=K=V,634,0.02215
SWAP,Q=K=V,635,0.02130
SWAP,Q=K=V,636,0.02147
SWAP,Q=K=V,637,0.02199
SWAP,Q=K=V,638,0.02145
SWAP,Q=K=V,639,0.02179
SWAP,Q=K=V,640,0.02145
SWAP,Q=K=V,641,0.02118
SWAP,Q=K=V,642,0.02113
SWAP,Q=K=V,643,0.02124
SWAP,Q=K=V,644,0.02081
SWAP,Q=K=V,645,0.02131
SWAP,Q=K=V,646,0.02158
SWAP,Q=K=V,647,0.02086
SWAP,Q=K=V,648,0.02128
SWAP,Q=K=V,649,0.02108
SWAP,Q=K=V,650,0.02148
SWAP,Q=K=V,651,0.02059
SWAP,Q=K=V,652,0.02090
SWAP,Q=K=V,653,0.02011
SWAP,Q=K=V,654,0.02081
SWAP,Q=K=V,655,0.02085
SWAP,Q=K=V,656,0.02054
SWAP,Q=K=V,657,0.02066
SWAP,Q=K=V,658,0.02031
SWAP,Q=K=V,659,0.02042
SWAP,Q=K=V,660,0.01993
SWAP,Q=K=V,661,0.01955
SWAP,Q=K=V,662,0.01988
SWAP,Q=K=V,663,0.01919
SWAP,Q=K=V,664,0.02010
SWAP,Q=K=V,665,0.01981
SWAP,Q=K=V,666,0.01998
SWAP,Q=K=V,667,0.01993
SWAP,Q=K=V,668,0.01919
SWAP,Q=K=V,669,0.02034
SWAP,Q=K=V,670,0.01910
SWAP,Q=K=V,671,0.01979
SWAP,Q=K=V,672,0.01971
SWAP,Q=K=V,673,0.02031
SWAP,Q=K=V,674,0.01893
SWAP,Q=K=V,675,0.01952
SWAP,Q=K=V,676,0.01926
SWAP,Q=K=V,677,0.01932
SWAP,Q=K=V,678,0.01978
SWAP,Q=K=V,679,0.01980
SWAP,Q=K=V,680,0.01900
SWAP,Q=K=V,681,0.01992
SWAP,Q=K=V,682,0.01857
SWAP,Q=K=V,683,0.01931
SWAP,Q=K=V,684,0.01927
